MET,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,AccX,AccY,AccZ,VelX,VelY,VelZ,Thrust1,Thrust2,Thrust3,Thrust4,Thrust5,Thrust6,Thrust7
549.60,1578829.243417,-5524918.663379,3088181.818082,-0.609230,0.328199,-0.603986,0.395380,4.482408,0.000000,0.747044,2389.780360,1769.775438,-739.551379,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
549.70,1579068.252748,-5524741.600014,3088107.819596,-0.609233,0.328196,-0.603983,0.395382,4.482413,0.000000,0.746541,2390.093315,1770.633653,-739.984863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
549.80,1579307.293375,-5524564.450823,3088033.777759,-0.609237,0.328194,-0.603979,0.395384,4.482417,0.000000,0.746037,2390.406264,1771.491912,-740.418371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
549.90,1579546.365295,-5524387.215801,3087959.692568,-0.609240,0.328192,-0.603976,0.395386,4.482422,0.000000,0.745534,2390.719205,1772.350215,-740.851903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.00,1579785.468509,-5524209.894945,3087885.564023,-0.609244,0.328189,-0.603972,0.395388,4.482426,0.000000,0.745031,2391.032141,1773.208562,-741.285459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.10,1580024.603016,-5524032.488250,3087811.392119,-0.609247,0.328187,-0.603969,0.395389,4.482431,0.000000,0.744528,2391.345069,1774.066952,-741.719039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.20,1580263.768815,-5523854.995711,3087737.176854,-0.609251,0.328185,-0.603965,0.395391,4.482435,0.000000,0.744026,2391.657991,1774.925386,-742.152644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.30,1580502.965906,-5523677.417325,3087662.918227,-0.609254,0.328183,-0.603962,0.395393,4.482440,0.000000,0.743524,2391.970905,1775.783863,-742.586272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.40,1580742.194287,-5523499.753087,3087588.616235,-0.609257,0.328180,-0.603958,0.395395,4.482444,0.000000,0.743021,2392.283814,1776.642384,-743.019924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.50,1580981.453959,-5523322.002992,3087514.270875,-0.609261,0.328178,-0.603955,0.395397,4.482449,0.000000,0.742519,2392.596715,1777.500948,-743.453601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.60,1581220.744920,-5523144.167036,3087439.882144,-0.609264,0.328176,-0.603952,0.395398,4.482453,0.000000,0.742018,2392.909610,1778.359557,-743.887301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.70,1581460.067169,-5522966.245215,3087365.450042,-0.609267,0.328174,-0.603949,0.395400,4.482457,0.000000,0.741516,2393.222498,1779.218208,-744.321025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.80,1581699.420707,-5522788.237525,3087290.974565,-0.609270,0.328172,-0.603945,0.395402,4.482461,0.000000,0.741015,2393.535379,1780.076903,-744.754774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
550.90,1581938.805533,-5522610.143961,3087216.455710,-0.609274,0.328170,-0.603942,0.395404,4.482466,0.000000,0.740514,2393.848253,1780.935642,-745.188546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.00,1582178.221645,-5522431.964518,3087141.893476,-0.609277,0.328168,-0.603939,0.395405,4.482470,0.000000,0.740013,2394.161121,1781.794424,-745.622342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.10,1582417.669043,-5522253.699193,3087067.287860,-0.609280,0.328166,-0.603936,0.395407,4.482474,0.000000,0.739512,2394.473982,1782.653249,-746.056162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.20,1582657.147727,-5522075.347982,3086992.638859,-0.609283,0.328164,-0.603933,0.395409,4.482478,0.000000,0.739011,2394.786836,1783.512118,-746.490006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.30,1582896.657695,-5521896.910878,3086917.946471,-0.609286,0.328162,-0.603930,0.395410,4.482482,0.000000,0.738511,2395.099684,1784.371031,-746.923874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.40,1583136.198947,-5521718.387880,3086843.210695,-0.609289,0.328160,-0.603927,0.395412,4.482486,0.000000,0.738010,2395.412525,1785.229987,-747.357766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.50,1583375.771483,-5521539.778981,3086768.431527,-0.609292,0.328158,-0.603924,0.395414,4.482490,0.000000,0.737510,2395.725359,1786.088986,-747.791682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.60,1583615.375302,-5521361.084178,3086693.608964,-0.609295,0.328156,-0.603921,0.395415,4.482494,0.000000,0.737010,2396.038186,1786.948029,-748.225622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.70,1583855.010402,-5521182.303467,3086618.743006,-0.609298,0.328154,-0.603918,0.395417,4.482497,0.000000,0.736510,2396.351006,1787.807115,-748.659586,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.80,1584094.676785,-5521003.436842,3086543.833649,-0.609301,0.328152,-0.603915,0.395418,4.482501,0.000000,0.736011,2396.663820,1788.666244,-749.093573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
551.90,1584334.374447,-5520824.484301,3086468.880890,-0.609304,0.328150,-0.603912,0.395420,4.482505,0.000000,0.735511,2396.976627,1789.525417,-749.527585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.00,1584574.103390,-5520645.445837,3086393.884728,-0.609307,0.328148,-0.603909,0.395422,4.482509,0.000000,0.735011,2397.289427,1790.384633,-749.961620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.10,1584813.863612,-5520466.321448,3086318.845160,-0.609309,0.328146,-0.603906,0.395423,4.482512,0.000000,0.734512,2397.602221,1791.243892,-750.395680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.20,1585053.655113,-5520287.111129,3086243.762184,-0.609312,0.328145,-0.603903,0.395425,4.482516,0.000000,0.734013,2397.915007,1792.103195,-750.829763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.30,1585293.477892,-5520107.814875,3086168.635797,-0.609315,0.328143,-0.603901,0.395426,4.482520,0.000000,0.733514,2398.227787,1792.962541,-751.263870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.40,1585533.331948,-5519928.432682,3086093.465997,-0.609318,0.328141,-0.603898,0.395428,4.482523,0.000000,0.733015,2398.540561,1793.821931,-751.698001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.50,1585773.217280,-5519748.964545,3086018.252781,-0.609320,0.328139,-0.603895,0.395429,4.482527,0.000000,0.732516,2398.853327,1794.681363,-752.132155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.60,1586013.133889,-5519569.410461,3085942.996148,-0.609323,0.328138,-0.603892,0.395430,4.482530,0.000000,0.732017,2399.166087,1795.540839,-752.566334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.70,1586253.081773,-5519389.770426,3085867.696094,-0.609326,0.328136,-0.603890,0.395432,4.482534,0.000000,0.731518,2399.478839,1796.400358,-753.000536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.80,1586493.060931,-5519210.044433,3085792.352618,-0.609328,0.328134,-0.603887,0.395433,4.482537,0.000000,0.731020,2399.791586,1797.259921,-753.434763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
552.90,1586733.071364,-5519030.232481,3085716.965717,-0.609331,0.328132,-0.603884,0.395435,4.482541,0.000000,0.730521,2400.104325,1798.119527,-753.869013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.00,1586973.113070,-5518850.334563,3085641.535388,-0.609333,0.328131,-0.603882,0.395436,4.482544,0.000000,0.730023,2400.417057,1798.979176,-754.303287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.10,1587213.186048,-5518670.350676,3085566.061629,-0.609336,0.328129,-0.603879,0.395438,4.482547,0.000000,0.729524,2400.729783,1799.838868,-754.737585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.20,1587453.290298,-5518490.280816,3085490.544439,-0.609338,0.328127,-0.603877,0.395439,4.482551,0.000000,0.729026,2401.042502,1800.698603,-755.171907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.30,1587693.425820,-5518310.124978,3085414.983814,-0.609341,0.328126,-0.603874,0.395440,4.482554,0.000000,0.728528,2401.355214,1801.558382,-755.606252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.40,1587933.592612,-5518129.883158,3085339.379751,-0.609343,0.328124,-0.603872,0.395442,4.482557,0.000000,0.728030,2401.667920,1802.418204,-756.040621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.50,1588173.790673,-5517949.555351,3085263.732250,-0.609346,0.328123,-0.603869,0.395443,4.482560,0.000000,0.727531,2401.980618,1803.278069,-756.475015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.60,1588414.020004,-5517769.141553,3085188.041307,-0.609348,0.328121,-0.603867,0.395444,4.482564,0.000000,0.727033,2402.293310,1804.137977,-756.909432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.70,1588654.280604,-5517588.641760,3085112.306920,-0.609351,0.328119,-0.603864,0.395446,4.482567,0.000000,0.726535,2402.605995,1804.997929,-757.343872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.80,1588894.572471,-5517408.055968,3085036.529086,-0.609353,0.328118,-0.603862,0.395447,4.482570,0.000000,0.726038,2402.918673,1805.857923,-757.778337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
553.90,1589134.895606,-5517227.384172,3084960.707803,-0.609355,0.328116,-0.603860,0.395448,4.482573,0.000000,0.725540,2403.231345,1806.717961,-758.212825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.00,1589375.250007,-5517046.626367,3084884.843070,-0.609358,0.328115,-0.603857,0.395449,4.482576,0.000000,0.725042,2403.544009,1807.578042,-758.647338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.10,1589615.635673,-5516865.782551,3084808.934882,-0.609360,0.328113,-0.603855,0.395451,4.482579,0.000000,0.724544,2403.856667,1808.438167,-759.081874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.20,1589856.052605,-5516684.852717,3084732.983239,-0.609362,0.328112,-0.603853,0.395452,4.482582,0.000000,0.724047,2404.169318,1809.298334,-759.516433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.30,1590096.500801,-5516503.836863,3084656.988137,-0.609365,0.328110,-0.603850,0.395453,4.482585,0.000000,0.723549,2404.481962,1810.158545,-759.951017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.40,1590336.980261,-5516322.734983,3084580.949575,-0.609367,0.328109,-0.603848,0.395454,4.482588,0.000000,0.723051,2404.794600,1811.018798,-760.385624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.50,1590577.490984,-5516141.547073,3084504.867549,-0.609369,0.328107,-0.603846,0.395456,4.482591,0.000000,0.722554,2405.107230,1811.879095,-760.820256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.60,1590818.032970,-5515960.273130,3084428.742058,-0.609371,0.328106,-0.603844,0.395457,4.482594,0.000000,0.722056,2405.419854,1812.739436,-761.254911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.70,1591058.606217,-5515778.913148,3084352.573099,-0.609373,0.328105,-0.603841,0.395458,4.482596,0.000000,0.721558,2405.732471,1813.599819,-761.689590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.80,1591299.210725,-5515597.467124,3084276.360670,-0.609376,0.328103,-0.603839,0.395459,4.482599,0.000000,0.721061,2406.045081,1814.460245,-762.124292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
554.90,1591539.846493,-5515415.935052,3084200.104768,-0.609378,0.328102,-0.603837,0.395460,4.482602,0.000000,0.720563,2406.357684,1815.320715,-762.559019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.00,1591780.513521,-5515234.316929,3084123.805391,-0.609380,0.328100,-0.603835,0.395461,4.482605,0.000000,0.720066,2406.670281,1816.181228,-762.993769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.10,1592021.211808,-5515052.612751,3084047.462537,-0.609382,0.328099,-0.603833,0.395462,4.482607,0.000000,0.719568,2406.982870,1817.041783,-763.428543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.20,1592261.941354,-5514870.822513,3083971.076203,-0.609384,0.328098,-0.603831,0.395464,4.482610,0.000000,0.719071,2407.295453,1817.902383,-763.863341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.30,1592502.702156,-5514688.946210,3083894.646387,-0.609386,0.328096,-0.603829,0.395465,4.482613,0.000000,0.718574,2407.608029,1818.763025,-764.298162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.40,1592743.494216,-5514506.983839,3083818.173086,-0.609388,0.328095,-0.603827,0.395466,4.482615,0.000000,0.718076,2407.920598,1819.623710,-764.733008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.50,1592984.317532,-5514324.935395,3083741.656298,-0.609390,0.328094,-0.603825,0.395467,4.482618,0.000000,0.717579,2408.233160,1820.484439,-765.167877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.60,1593225.172104,-5514142.800874,3083665.096021,-0.609392,0.328092,-0.603823,0.395468,4.482621,0.000000,0.717081,2408.545716,1821.345210,-765.602770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.70,1593466.057930,-5513960.580272,3083588.492253,-0.609394,0.328091,-0.603821,0.395469,4.482623,0.000000,0.716584,2408.858264,1822.206025,-766.037687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.80,1593706.975011,-5513778.273584,3083511.844990,-0.609396,0.328090,-0.603819,0.395470,4.482626,0.000000,0.716086,2409.170806,1823.066883,-766.472627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
555.90,1593947.923345,-5513595.880805,3083435.154231,-0.609398,0.328089,-0.603817,0.395471,4.482628,0.000000,0.715589,2409.483341,1823.927784,-766.907591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.00,1594188.902932,-5513413.401932,3083358.419973,-0.609400,0.328087,-0.603815,0.395472,4.482631,0.000000,0.715091,2409.795869,1824.788728,-767.342580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.10,1594429.913771,-5513230.836961,3083281.642214,-0.609402,0.328086,-0.603813,0.395473,4.482633,0.000000,0.714594,2410.108390,1825.649716,-767.777592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.20,1594670.955861,-5513048.185886,3083204.820951,-0.609403,0.328085,-0.603811,0.395474,4.482636,0.000000,0.714096,2410.420904,1826.510746,-768.212627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.30,1594912.029202,-5512865.448704,3083127.956182,-0.609405,0.328084,-0.603809,0.395475,4.482638,0.000000,0.713598,2410.733412,1827.371820,-768.647687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.40,1595153.133794,-5512682.625410,3083051.047905,-0.609407,0.328082,-0.603808,0.395476,4.482640,0.000000,0.713101,2411.045912,1828.232937,-769.082770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.50,1595394.269634,-5512499.716001,3082974.096117,-0.609409,0.328081,-0.603806,0.395477,4.482643,0.000000,0.712603,2411.358406,1829.094097,-769.517877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.60,1595635.436723,-5512316.720471,3082897.100817,-0.609411,0.328080,-0.603804,0.395478,4.482645,0.000000,0.712106,2411.670893,1829.955300,-769.953008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.70,1595876.635061,-5512133.638816,3082820.062000,-0.609412,0.328079,-0.603802,0.395479,4.482648,0.000000,0.711608,2411.983373,1830.816546,-770.388163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.80,1596117.864645,-5511950.471032,3082742.979666,-0.609414,0.328078,-0.603800,0.395480,4.482650,0.000000,0.711110,2412.295846,1831.677836,-770.823342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
556.90,1596359.125477,-5511767.217116,3082665.853812,-0.609416,0.328077,-0.603799,0.395481,4.482652,0.000000,0.710612,2412.608312,1832.539169,-771.258544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.00,1596600.417554,-5511583.877061,3082588.684435,-0.609418,0.328076,-0.603797,0.395482,4.482654,0.000000,0.710115,2412.920771,1833.400545,-771.693770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.10,1596841.740876,-5511400.450865,3082511.471533,-0.609419,0.328074,-0.603795,0.395483,4.482657,0.000000,0.709617,2413.233224,1834.261964,-772.129020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.20,1597083.095443,-5511216.938522,3082434.215103,-0.609421,0.328073,-0.603793,0.395484,4.482659,0.000000,0.709119,2413.545669,1835.123426,-772.564294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.30,1597324.481254,-5511033.340029,3082356.915144,-0.609423,0.328072,-0.603792,0.395485,4.482661,0.000000,0.708621,2413.858108,1835.984931,-772.999591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.40,1597565.898308,-5510849.655381,3082279.571653,-0.609424,0.328071,-0.603790,0.395486,4.482663,0.000000,0.708123,2414.170540,1836.846480,-773.434913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.50,1597807.346604,-5510665.884574,3082202.184627,-0.609426,0.328070,-0.603788,0.395486,4.482665,0.000000,0.707625,2414.482965,1837.708072,-773.870258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.60,1598048.826143,-5510482.027603,3082124.754064,-0.609428,0.328069,-0.603787,0.395487,4.482667,0.000000,0.707126,2414.795383,1838.569707,-774.305627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.70,1598290.336922,-5510298.084465,3082047.279962,-0.609429,0.328068,-0.603785,0.395488,4.482669,0.000000,0.706628,2415.107794,1839.431385,-774.741020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.80,1598531.878942,-5510114.055154,3081969.762319,-0.609431,0.328067,-0.603784,0.395489,4.482672,0.000000,0.706130,2415.420198,1840.293106,-775.176437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
557.90,1598773.452201,-5509929.939667,3081892.201131,-0.609432,0.328066,-0.603782,0.395490,4.482674,0.000000,0.705632,2415.732595,1841.154871,-775.611877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.00,1599015.056700,-5509745.737999,3081814.596397,-0.609434,0.328065,-0.603780,0.395491,4.482676,0.000000,0.705133,2416.044986,1842.016679,-776.047342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.10,1599256.692437,-5509561.450146,3081736.948114,-0.609435,0.328064,-0.603779,0.395492,4.482678,0.000000,0.704635,2416.357369,1842.878530,-776.482830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.20,1599498.359411,-5509377.076104,3081659.256280,-0.609437,0.328063,-0.603777,0.395492,4.482680,0.000000,0.704136,2416.669746,1843.740424,-776.918342,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.30,1599740.057623,-5509192.615867,3081581.520892,-0.609438,0.328062,-0.603776,0.395493,4.482682,0.000000,0.703638,2416.982115,1844.602362,-777.353878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.40,1599981.787071,-5509008.069433,3081503.741948,-0.609440,0.328061,-0.603774,0.395494,4.482684,0.000000,0.703139,2417.294478,1845.464343,-777.789438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.50,1600223.547754,-5508823.436796,3081425.919446,-0.609441,0.328060,-0.603773,0.395495,4.482685,0.000000,0.702640,2417.606834,1846.326367,-778.225022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.60,1600465.339672,-5508638.717953,3081348.053383,-0.609443,0.328059,-0.603771,0.395496,4.482687,0.000000,0.702141,2417.919182,1847.188434,-778.660629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.70,1600707.162825,-5508453.912898,3081270.143757,-0.609444,0.328058,-0.603770,0.395496,4.482689,0.000000,0.701642,2418.231524,1848.050545,-779.096260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.80,1600949.017211,-5508269.021629,3081192.190565,-0.609446,0.328057,-0.603768,0.395497,4.482691,0.000000,0.701143,2418.543859,1848.912699,-779.531916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
558.90,1601190.902829,-5508084.044139,3081114.193806,-0.609447,0.328056,-0.603767,0.395498,4.482693,0.000000,0.700644,2418.856187,1849.774896,-779.967595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.00,1601432.819680,-5507898.980425,3081036.153476,-0.609449,0.328055,-0.603766,0.395499,4.482695,0.000000,0.700145,2419.168508,1850.637136,-780.403298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.10,1601674.767762,-5507713.830483,3080958.069574,-0.609450,0.328054,-0.603764,0.395500,4.482697,0.000000,0.699645,2419.480822,1851.499420,-780.839025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.20,1601916.747075,-5507528.594309,3080879.942096,-0.609451,0.328053,-0.603763,0.395500,4.482698,0.000000,0.699146,2419.793130,1852.361747,-781.274775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.30,1602158.757618,-5507343.271897,3080801.771041,-0.609453,0.328053,-0.603761,0.395501,4.482700,0.000000,0.698647,2420.105430,1853.224118,-781.710550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.40,1602400.799391,-5507157.863244,3080723.556406,-0.609454,0.328052,-0.603760,0.395502,4.482702,0.000000,0.698147,2420.417723,1854.086531,-782.146349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.50,1602642.872391,-5506972.368345,3080645.298189,-0.609455,0.328051,-0.603759,0.395502,4.482704,0.000000,0.697647,2420.730009,1854.948988,-782.582171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.60,1602884.976620,-5506786.787196,3080566.996387,-0.609457,0.328050,-0.603757,0.395503,4.482705,0.000000,0.697147,2421.042289,1855.811489,-783.018017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.70,1603127.112076,-5506601.119793,3080488.650999,-0.609458,0.328049,-0.603756,0.395504,4.482707,0.000000,0.696647,2421.354561,1856.674032,-783.453888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.80,1603369.278759,-5506415.366131,3080410.262020,-0.609459,0.328048,-0.603755,0.395505,4.482709,0.000000,0.696147,2421.666826,1857.536619,-783.889782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
559.90,1603611.476668,-5506229.526206,3080331.829450,-0.609461,0.328047,-0.603753,0.395505,4.482711,0.000000,0.695647,2421.979085,1858.399250,-784.325700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.00,1603853.705801,-5506043.600014,3080253.353286,-0.609462,0.328047,-0.603752,0.395506,4.482712,0.000000,0.695147,2422.291336,1859.261924,-784.761642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.10,1604095.966159,-5505857.587549,3080174.833525,-0.609463,0.328046,-0.603751,0.395507,4.482714,0.000000,0.694647,2422.603581,1860.124641,-785.197608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.20,1604338.257741,-5505671.488809,3080096.270166,-0.609464,0.328045,-0.603750,0.395507,4.482715,0.000000,0.694146,2422.915818,1860.987402,-785.633598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.30,1604580.580546,-5505485.303789,3080017.663204,-0.609466,0.328044,-0.603748,0.395508,4.482717,0.000000,0.693645,2423.228049,1861.850206,-786.069612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.40,1604822.934573,-5505299.032483,3079939.012639,-0.609467,0.328043,-0.603747,0.395509,4.482719,0.000000,0.693145,2423.540272,1862.713053,-786.505650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.50,1605065.319822,-5505112.674889,3079860.318468,-0.609468,0.328042,-0.603746,0.395509,4.482720,0.000000,0.692644,2423.852489,1863.575944,-786.941711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.60,1605307.736292,-5504926.231001,3079781.580689,-0.609469,0.328042,-0.603745,0.395510,4.482722,0.000000,0.692143,2424.164698,1864.438878,-787.377797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.70,1605550.183982,-5504739.700816,3079702.799298,-0.609470,0.328041,-0.603743,0.395511,4.482723,0.000000,0.691642,2424.476901,1865.301856,-787.813907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.80,1605792.662892,-5504553.084328,3079623.974294,-0.609472,0.328040,-0.603742,0.395511,4.482725,0.000000,0.691140,2424.789097,1866.164877,-788.250040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
560.90,1606035.173020,-5504366.381534,3079545.105674,-0.609473,0.328039,-0.603741,0.395512,4.482726,0.000000,0.690639,2425.101285,1867.027942,-788.686198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
561.00,1606277.714367,-5504179.592429,3079466.193436,-0.609474,0.328039,-0.603740,0.395513,4.482728,0.000000,0.690137,2425.413467,1867.891050,-789.122380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
561.10,1606520.286931,-5503992.717009,3079387.237578,-0.609475,0.328038,-0.603739,0.395513,4.482729,0.000000,0.689636,2425.725641,1868.754202,-789.558585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
561.20,1606762.890712,-5503805.755269,3079308.238096,-0.609476,0.328037,-0.603738,0.395514,4.482731,0.000000,0.689134,2426.037809,1869.617397,-789.994815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
561.30,1607005.525709,-5503618.707205,3079229.194989,-0.609477,0.328036,-0.603737,0.395514,4.482732,0.000000,0.688632,2426.349969,1870.480635,-790.431068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
561.40,1607248.191921,-5503431.572814,3079150.108255,-0.609478,0.328036,-0.603735,0.395515,4.482734,0.000000,0.688130,2426.662123,1871.343918,-790.867346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9000
